ncbi_gene_id,name,landmark,gene_orientation,gene_start,gene_end,sum,len,all_sum,row_id,intron_count
105374480,LOC105374480,chr4,F,10621047,10630285,84164272,9238,470849824,27899,4
105374481,LOC105374481,chr4,F,10569867,10577385,84171790,7518,470857342,27900,2
105374482,LOC105374482,chr4,F,10455040,10531030,84247780,75990,470933332,27901,4
105374483,LOC105374483,chr4,F,11776304,11789866,84261342,13562,470946894,27902,2
105374484,LOC105374484,chr4,R,11740946,11769852,84290248,28906,470975800,27903,2
105374485,LOC105374485,chr4,R,11730216,11734988,84295020,4772,470980572,27904,1
105374486,LOC105374486,chr4,F,11429159,11438574,84304435,9415,470989987,27905,4
105374487,LOC105374487,chr4,R,11309553,11312798,84307680,3245,470993232,27906,2
105374488,LOC105374488,chr4,F,11259799,11280653,84328534,20854,471014086,27907,2
105374489,LOC105374489,chr4,F,11822182,11823880,84330232,1698,471015784,27908,2
105374490,LOC105374490,chr4,F,12540086,12571354,84361500,31268,471047052,27909,2
105374492,LOC105374492,chr4,R,12469900,12609447,84501047,139547,471186599,27910,2
105374493,LOC105374493,chr4,R,12876607,12973023,84597463,96416,471283015,27911,4
105374494,LOC105374494,chr4,R,12996484,13241681,84842660,245197,471528212,27912,3
105374495,LOC105374495,chr4,F,13484448,13489889,84848101,5441,471533653,27913,2
105374496,LOC105374496,chr4,F,14513611,14518458,84852948,4847,471538500,27914,2
105374498,LOC105374498,chr4,R,14954420,14966710,84865238,12290,471550790,27915,3
105374499,LOC105374499,chr4,F,15374776,15379776,84870238,5000,471555790,27916,1
105374500,LOC105374500,chr4,R,15358560,15362520,84874198,3960,471559750,27917,2
105374501,LOC105374501,chr4,F,15124842,15131675,84881031,6833,471566583,27918,2
105374502,LOC105374502,chr4,R,16124283,16126143,84882891,1860,471568443,27919,2
105374503,LOC105374503,chr4,F,16287657,16355779,84951013,68122,471636565,27920,6
105374504,LOC105374504,chr4,F,16744749,16749331,84955595,4582,471641147,27921,2
105374505,LOC105374505,chr4,F,16400499,16598545,85153641,198046,471839193,27922,8
105374507,LOC105374507,chr4,R,17073858,17082615,85162398,8757,471847950,27923,3
105374508,LOC105374508,chr4,R,17612180,17614632,85164850,2452,471850402,27924,2
105374509,LOC105374509,chr4,R,17793445,17798349,85169754,4904,471855306,27925,1
105374510,LOC105374510,chr4,F,18521167,18832932,85481519,311765,472167071,27926,5
105374511,LOC105374511,chr4,F,19856281,19937686,85562924,81405,472248476,27927,2
105374512,LOC105374512,chr4,R,19998928,20003979,85567975,5051,472253527,27928,2
105374513,LOC105374513,chr4,F,20006916,20026275,85587334,19359,472272886,27929,2
105374514,LOC105374514,chr4,R,20206012,20212958,85594280,6946,472279832,27930,2
105374515,LOC105374515,chr4,F,20658445,20674272,85610107,15827,472295659,27931,1
105374516,LOC105374516,chr4,F,21582075,21613722,85641754,31647,472327306,27932,3
105374518,LOC105374518,chr4,F,21345027,21365258,85661985,20231,472347537,27933,2
105374519,LOC105374519,chr4,F,22350920,22361152,85672217,10232,472357769,27934,2
105374520,LOC105374520,chr4,F,22635674,22686904,85723447,51230,472408999,27935,3
105374521,LOC105374521,chr4,R,22733067,22744294,85734674,11227,472420226,27936,3
105374522,LOC105374522,chr4,F,23332412,23409367,85811629,76955,472497181,27937,3
105374523,LOC105374523,chr4,R,23302543,23400408,85909494,97865,472595046,27938,3
105374524,LOC105374524,chr4,F,22997575,23332387,86244306,334812,472929858,27939,19
105374525,LOC105374525,chr4,R,23578637,23581482,86247151,2845,472932703,27940,1
105374526,LOC105374526,chr4,R,23782553,23787773,86252371,5220,472937923,27941,1
105374527,LOC105374527,chr4,F,23769093,23782448,86265726,13355,472951278,27942,2
105374528,LOC105374528,chr4,F,23718577,23769046,86316195,50469,473001747,27943,3
105374529,LOC105374529,chr4,F,24436647,24470650,86350198,34003,473035750,27944,3
105374530,LOC105374530,chr4,R,24589190,24598366,86359374,9176,473044926,27945,3
105374532,LOC105374532,chr4,F,24788708,24790995,86361661,2287,473047213,27946,2
105374533,LOC105374533,chr4,R,24800484,24802726,86363903,2242,473049455,27947,1
105374534,LOC105374534,chr4,R,25107600,25112765,86369068,5165,473054620,27948,2
105374535,LOC105374535,chr4,R,25190211,25233864,86412721,43653,473098273,27949,5
105374536,LOC105374536,chr4,F,25425402,25467849,86455168,42447,473140720,27950,3
105374538,LOC105374538,chr4,R,25900813,25914093,86468448,13280,473154000,27951,4
105374539,LOC105374539,chr4,F,26020865,26024646,86472229,3781,473157781,27952,2
105374540,LOC105374540,chr4,F,26070760,26104251,86505720,33491,473191272,27953,2
105374541,LOC105374541,chr4,R,26151964,26158684,86512440,6720,473197992,27954,3
105374542,LOC105374542,chr4,R,26288141,26299235,86523534,11094,473209086,27955,1
105374544,LOC105374544,chr4,R,26268224,26275467,86530777,7243,473216329,27956,1
105374545,LOC105374545,chr4,R,26181105,26197981,86547653,16876,473233205,27957,2
105374546,LOC105374546,chr4,R,26859805,26860655,86548503,850,473234055,27958,1
105374547,LOC105374547,chr4,R,27645972,27656496,86559027,10524,473244579,27959,5
105374548,LOC105374548,chr4,F,27669971,27719249,86608305,49278,473293857,27960,4
105374549,LOC105374549,chr4,F,27736621,27750258,86621942,13637,473307494,27961,3
105374550,LOC105374550,chr4,F,27819187,27830173,86632928,10986,473318480,27962,2
105374551,LOC105374551,chr4,R,27967269,27977542,86643201,10273,473328753,27963,1
105374552,LOC105374552,chr4,F,27902567,28003072,86743706,100505,473429258,27964,3
105374553,LOC105374553,chr4,R,28024175,28108950,86828481,84775,473514033,27965,2
105374554,LOC105374554,chr4,F,28117557,28288204,86999128,170647,473684680,27966,2
105374556,LOC105374556,chr4,R,28393310,28402926,87008744,9616,473694296,27967,2
105374557,LOC105374557,chr4,F,28465154,28479381,87022971,14227,473708523,27968,2
105374558,LOC105374558,chr4,R,28522447,28585703,87086227,63256,473771779,27969,2
105374559,LOC105374559,chr4,F,28624553,28630095,87091769,5542,473777321,27970,2
105374560,LOC105374560,chr4,F,29118544,29156591,87129816,38047,473815368,27971,2
105374561,LOC105374561,chr4,F,29214285,29292295,87207826,78010,473893378,27972,5
105374562,LOC105374562,chr4,R,29797902,29801039,87210963,3137,473896515,27973,3
105374563,LOC105374563,chr4,R,30747984,30752119,87215098,4135,473900650,27974,2
105374564,LOC105374564,chr4,R,31499796,31506308,87221610,6512,473907162,27975,2
105374565,LOC105374565,chr4,F,31506467,31558821,87273964,52354,473959516,27976,6
105374566,LOC105374566,chr4,R,31702059,31729518,87301423,27459,473986975,27977,3
105377245,LOC105377245,chr4,R,58939320,58988152,87350255,48832,474035807,27978,2
105377246,LOC105377246,chr4,R,58976070,58984194,87358379,8124,474043931,27979,2
105377247,LOC105377247,chr4,F,59040586,59046957,87364750,6371,474050302,27980,1
105377248,LOC105377248,chr4,F,60750621,60795710,87409839,45089,474095391,27981,4
105377249,LOC105377249,chr4,F,61143687,61173212,87439364,29525,474124916,27982,4
105377250,LOC105377250,chr4,R,61808442,61818311,87449233,9869,474134785,27983,3
105377251,LOC105377251,chr4,R,62346531,62355105,87457807,8574,474143359,27984,3
105377252,LOC105377252,chr4,F,62522723,62563929,87499013,41206,474184565,27985,2
105377253,LOC105377253,chr4,R,63465831,63513435,87546617,47604,474232169,27986,7
105377254,LOC105377254,chr4,F,63761543,63794955,87580029,33412,474265581,27987,8
105377255,LOC105377255,chr4,R,64870686,64873426,87582769,2740,474268321,27988,2
105377256,LOC105377256,chr4,R,65153730,65241794,87670833,88064,474356385,27989,5
105377257,LOC105377257,chr4,F,65700364,65708264,87678733,7900,474364285,27990,2
105377258,LOC105377258,chr4,R,65780637,65784672,87682768,4035,474368320,27991,2
105377259,LOC105377259,chr4,F,65868475,65886184,87700477,17709,474386029,27992,4
105377260,LOC105377260,chr4,F,65944938,65948261,87703800,3323,474389352,27993,2
105377261,LOC105377261,chr4,F,66003267,66046620,87747153,43353,474432705,27994,5
105377262,LOC105377262,chr4,R,66862863,67077385,87961675,214522,474647227,27995,3
105377263,LOC105377263,chr4,F,68077466,68080981,87965190,3515,474650742,27996,1
105377264,LOC105377264,chr4,F,67748545,67753709,87970354,5164,474655906,27997,2
105377265,LOC105377265,chr4,R,69047082,69056931,87980203,9849,474665755,27998,3
105377266,LOC105377266,chr4,R,69220529,69225008,87984682,4479,474670234,27999,2
105377267,LOC105377267,chr4,F,69194352,69200539,87990869,6187,474676421,28000,1
105377268,LOC105377268,chr4,R,69822500,69838531,88006900,16031,474692452,28001,2
105377269,LOC105377269,chr4,F,69986833,69993435,88013502,6602,474699054,28002,1
105377270,LOC105377270,chr4,R,70171509,70185437,88027430,13928,474712982,28003,2
105377271,LOC105377271,chr4,F,71622508,71653233,88058155,30725,474743707,28004,2
105377272,LOC105377272,chr4,F,73710338,73734745,88082562,24407,474768114,28005,2
105377273,LOC105377273,chr4,F,72953841,72998555,88127276,44714,474812828,28006,2
105377274,LOC105377274,chr4,F,73998772,74007941,88136445,9169,474821997,28007,2
105377275,LOC105377275,chr4,F,74038761,74042622,88140306,3861,474825858,28008,2
105377276,LOC105377276,chr4,R,74278044,74330316,88192578,52272,474878130,28009,1
105377277,LOC105377277,chr4,R,74115443,74138287,88215422,22844,474900974,28010,2
105377278,LOC105377278,chr4,R,74831126,74835652,88219948,4526,474905500,28011,3
105377279,LOC105377279,chr4,R,74925703,74932997,88227242,7294,474912794,28012,2
105377280,LOC105377280,chr4,F,74883351,74896108,88239999,12757,474925551,28013,2
105377281,LOC105377281,chr4,F,74881531,74882935,88241403,1404,474926955,28014,1
105377282,LOC105377282,chr4,R,74841555,74881197,88281045,39642,474966597,28015,5
105377283,LOC105377283,chr4,R,75081924,75127205,88326326,45281,475011878,28016,4
105377284,LOC105377284,chr4,F,75822950,75838700,88342076,15750,475027628,28017,6
105377285,LOC105377285,chr4,F,75878148,75888466,88352394,10318,475037946,28018,1
105377286,LOC105377286,chr4,R,76239727,76251673,88364340,11946,475049892,28019,2
105377287,LOC105377287,chr4,F,76418763,76428702,88374279,9939,475059831,28020,2
105377288,LOC105377288,chr4,F,76353287,76354264,88375256,977,475060808,28021,1
105377289,LOC105377289,chr4,R,76742077,76802524,88435703,60447,475121255,28022,2
105377290,LOC105377290,chr4,R,76624148,76646863,88458418,22715,475143970,28023,4
105377291,LOC105377291,chr4,R,77030975,77041202,88468645,10227,475154197,28024,1
105377292,LOC105377292,chr4,R,76996622,77011727,88483750,15105,475169302,28025,1
105377293,LOC105377293,chr4,R,76971147,76987802,88500405,16655,475185957,28026,1
105377294,LOC105377294,chr4,R,76906677,76949691,88543419,43014,475228971,28027,2
105377295,LOC105377295,chr4,R,77392274,77409281,88560426,17007,475245978,28028,2
105377296,LOC105377296,chr4,R,77580908,77589175,88568693,8267,475254245,28029,4
105377297,LOC105377297,chr4,R,77630636,77636939,88574996,6303,475260548,28030,2
105377298,LOC105377298,chr4,R,79288758,79298703,88584941,9945,475270493,28031,2
105377299,LOC105377299,chr4,R,78787004,78811325,88609262,24321,475294814,28032,2
105377300,LOC105377300,chr4,F,79377824,79399209,88630647,21385,475316199,28033,5
105377301,LOC105377301,chr4,F,79663717,79696454,88663384,32737,475348936,28034,3
105377302,LOC105377302,chr4,R,79696906,79744315,88710793,47409,475396345,28035,4
105377303,LOC105377303,chr4,R,80181263,80191465,88720995,10202,475406547,28036,1
105377304,LOC105377304,chr4,F,80219528,80255440,88756907,35912,475442459,28037,2
105377305,LOC105377305,chr4,R,80488784,80491550,88759673,2766,475445225,28038,2
105377306,LOC105377306,chr4,F,81499238,81502129,88762564,2891,475448116,28039,3
105377307,LOC105377307,chr4,F,82285012,82297508,88775060,12496,475460612,28040,3
105377308,LOC105377308,chr4,R,82242958,82285250,88817352,42292,475502904,28041,3
105377309,LOC105377309,chr4,R,82430922,82441166,88827596,10244,475513148,28042,2
105377310,LOC105377310,chr4,F,82469578,82480384,88838402,10806,475523954,28043,2
105377311,LOC105377311,chr4,R,83115240,83138388,88861550,23148,475547102,28044,3
105377312,LOC105377312,chr4,F,83109940,83120977,88872587,11037,475558139,28045,1
105377313,LOC105377313,chr4,F,83297868,83316932,88891651,19064,475577203,28046,3
105377314,LOC105377314,chr4,F,83360570,83374227,88905308,13657,475590860,28047,2
105377315,LOC105377315,chr4,R,83796445,83803132,88911995,6687,475597547,28048,2
105377316,LOC105377316,chr4,R,84371613,84374900,88915282,3287,475600834,28049,2
105377317,LOC105377317,chr4,R,84443076,84456355,88928561,13279,475614113,28050,2
105377318,LOC105377318,chr4,R,84480882,84482987,88930666,2105,475616218,28051,3
105377319,LOC105377319,chr4,F,85646372,85660799,88945093,14427,475630645,28052,2
105377320,LOC105377320,chr4,F,87065372,87073658,88953379,8286,475638931,28053,1
105377321,LOC105377321,chr4,R,87462990,87468224,88958613,5234,475644165,28054,2
105377322,LOC105377322,chr4,F,87520252,87527531,88965892,7279,475651444,28055,1
105377323,LOC105377323,chr4,R,87657201,87673022,88981713,15821,475667265,28056,2
105377324,LOC105377324,chr4,R,87729836,87741413,88993290,11577,475678842,28057,2
105377325,LOC105377325,chr4,R,87999365,88003887,88997812,4522,475683364,28058,2
105377326,LOC105377326,chr4,F,88361574,88362153,88998391,579,475683943,28059,1
105377327,LOC105377327,chr4,F,88929975,88957527,89025943,27552,475711495,28060,3
105377328,LOC105377328,chr4,R,89456540,89485559,89054962,29019,475740514,28061,4
105377329,LOC105377329,chr4,F,89490971,89720426,89284417,229455,475969969,28062,16
105377330,LOC105377330,chr4,F,89739183,89741540,89286774,2357,475972326,28063,2
105377331,LOC105377331,chr4,R,90039613,90074847,89322008,35234,476007560,28064,3
105377332,LOC105377332,chr4,R,91268909,91303522,89356621,34613,476042173,28065,2
105377333,LOC105377333,chr4,R,90244056,90265847,89378412,21791,476063964,28066,3
105377334,LOC105377334,chr4,F,92635148,92673772,89417036,38624,476102588,28067,2
105377335,LOC105377335,chr4,F,95549141,95552322,89420217,3181,476105769,28068,1
105377336,LOC105377336,chr4,F,95400640,95431773,89451350,31133,476136902,28069,3
105377337,LOC105377337,chr4,F,95555608,95586299,89482041,30691,476167593,28070,3
105377338,LOC105377338,chr4,F,96170455,96631238,89942824,460783,476628376,28071,5
105377339,LOC105377339,chr4,F,96850386,96854590,89947028,4204,476632580,28072,2
105377340,LOC105377340,chr4,R,98183545,98203799,89967282,20254,476652834,28073,5
105377341,LOC105377341,chr4,F,98658911,98664550,89972921,5639,476658473,28074,1
105377342,LOC105377342,chr4,F,98658735,98678619,89992805,19884,476678357,28075,2
105377343,LOC105377343,chr4,R,98783793,98801296,90010308,17503,476695860,28076,4
105377344,LOC105377344,chr4,R,100483389,100487025,90013944,3636,476699496,28077,2
105377345,LOC105377345,chr4,F,100531935,100546470,90028479,14535,476714031,28078,2
105377346,LOC105377346,chr4,R,101640945,101650217,90037751,9272,476723303,28079,2
105377347,LOC105377347,chr4,R,102597669,102616271,90056353,18602,476741905,28080,3
105377348,LOC105377348,chr4,F,102828095,102844099,90072357,16004,476757909,28081,2
105377349,LOC105377349,chr4,F,103961619,104036522,90147260,74903,476832812,28082,3
105377350,LOC105377350,chr4,R,104283395,104394349,90258214,110954,476943766,28083,2
105377351,LOC105377351,chr4,F,104892898,104895394,90260710,2496,476946262,28084,2
105377352,LOC105377352,chr4,R,105537442,105552487,90275755,15045,476961307,28085,4
105377353,LOC105377353,chr4,F,105700028,105706265,90281992,6237,476967544,28086,2
105377354,LOC105377354,chr4,F,106279497,106296212,90298707,16715,476984259,28087,3
105377355,LOC105377355,chr4,F,106433494,106457332,90322545,23838,477008097,28088,5
105377356,LOC105377356,chr4,F,106525842,106843997,90640700,318155,477326252,28089,7
105377357,LOC105377357,chr4,F,107579144,107600550,90662106,21406,477347658,28090,2
105377358,LOC105377358,chr4,R,107546466,107590397,90706037,43931,477391589,28091,2
105377359,LOC105377359,chr4,F,108668141,108679401,90717297,11260,477402849,28092,2
105377360,LOC105377360,chr4,F,109185759,109206004,90737542,20245,477423094,28093,3
105377361,LOC105377361,chr4,R,109613093,109619117,90743566,6024,477429118,28094,2
105377362,LOC105377362,chr4,F,110365289,110373433,90751710,8144,477437262,28095,4
105377363,LOC105377363,chr4,F,110607974,110613503,90757239,5529,477442791,28096,1
105377364,LOC105377364,chr4,R,110986189,111013982,90785032,27793,477470584,28097,3
105377365,LOC105377365,chr4,F,111632224,111640477,90793285,8253,477478837,28098,2
105377366,LOC105377366,chr4,F,111642251,111648785,90799819,6534,477485371,28099,2
105377367,LOC105377367,chr4,R,111705580,111715305,90809544,9725,477495096,28100,2
105377368,LOC105377368,chr4,R,111826330,111844523,90827737,18193,477513289,28101,2
105377369,LOC105377369,chr4,F,111846141,111930877,90912473,84736,477598025,28102,6
105377370,LOC105377370,chr4,R,112120842,112131077,90922708,10235,477608260,28103,2
105377371,LOC105377371,chr4,R,112229560,112232381,90925529,2821,477611081,28104,1
105377372,LOC105377372,chr4,F,112523663,112546850,90948716,23187,477634268,28105,3
105377373,LOC105377373,chr4,R,113029507,113045225,90964434,15718,477649986,28106,4
105377374,LOC105377374,chr4,R,113402481,113434480,90996433,31999,477681985,28107,3
105377375,LOC105377375,chr4,F,113871745,113876592,91001280,4847,477686832,28108,2
105377376,LOC105377376,chr4,R,114023389,114036551,91014442,13162,477699994,28109,2
105377377,LOC105377377,chr4,F,114269417,114276941,91021966,7524,477707518,28110,2
105377378,LOC105377378,chr4,R,114334782,114364951,91052135,30169,477737687,28111,3
105377379,LOC105377379,chr4,F,114458111,114491099,91085123,32988,477770675,28112,4
105377380,LOC105377380,chr4,R,114549780,114555668,91091011,5888,477776563,28113,3
105377381,LOC105377381,chr4,F,114683066,114689484,91097429,6418,477782981,28114,1
105377382,LOC105377382,chr4,F,114724152,114731737,91105014,7585,477790566,28115,2
105377383,LOC105377383,chr4,R,116282073,116297174,91120115,15101,477805667,28116,1
105377384,LOC105377384,chr4,F,116344095,116355209,91131229,11114,477816781,28117,2
105377385,LOC105377385,chr4,F,116663937,116667507,91134799,3570,477820351,28118,2
105377386,LOC105377386,chr4,F,116770918,116774231,91138112,3313,477823664,28119,2
105377387,LOC105377387,chr4,F,117049109,117073107,91162110,23998,477847662,28120,4
105377388,LOC105377388,chr4,F,117081068,117105395,91186437,24327,477871989,28121,3
105377389,LOC105377389,chr4,R,117315157,117360795,91232075,45638,477917627,28122,4
105377390,LOC105377390,chr4,F,117361332,117389140,91259883,27808,477945435,28123,6
105377391,LOC105377391,chr4,F,117834399,117869948,91295432,35549,477980984,28124,2
105377392,LOC105377392,chr4,R,118251500,118265951,91309883,14451,477995435,28125,2
105377393,LOC105377393,chr4,F,118879224,118884685,91315344,5461,478000896,28126,2
105377394,LOC105377394,chr4,R,118961070,118984749,91339023,23679,478024575,28127,2
105377395,LOC105377395,chr4,R,119117845,119128366,91349544,10521,478035096,28128,3
105377396,LOC105377396,chr4,F,119628578,119636722,91357688,8144,478043240,28129,2
105377397,LOC105377397,chr4,F,119689432,119693463,91361719,4031,478047271,28130,2
105377398,LOC105377398,chr4,R,120563458,120571233,91369494,7775,478055046,28131,1
105377399,LOC105377399,chr4,F,120922945,120927628,91374177,4683,478059729,28132,2
105377400,LOC105377400,chr4,F,121072779,121081450,91382848,8671,478068400,28133,2
105377401,LOC105377401,chr4,F,121551526,121582702,91414024,31176,478099576,28134,2
105377402,LOC105377402,chr4,R,121642878,121650651,91421797,7773,478107349,28135,2
105377403,LOC105377403,chr4,R,122077249,122078310,91422858,1061,478108410,28136,1
105377404,LOC105377404,chr4,R,123325658,123326515,91423715,857,478109267,28137,1
105377405,LOC105377405,chr4,R,123533822,123546326,91436219,12504,478121771,28138,3
105377406,LOC105377406,chr4,F,124185260,124310723,91561682,125463,478247234,28139,6
105377407,LOC105377407,chr4,R,124033508,124252040,91780214,218532,478465766,28140,5
105377408,LOC105377408,chr4,R,124342722,124420328,91857820,77606,478543372,28141,3
105377409,LOC105377409,chr4,R,126221666,126243094,91879248,21428,478564800,28142,4
105377410,LOC105377410,chr4,F,126280040,126284395,91883603,4355,478569155,28143,3
105377411,LOC105377411,chr4,R,126462238,126464306,91885671,2068,478571223,28144,2
105377412,LOC105377412,chr4,R,127565062,127618205,91938814,53143,478624366,28145,3
105377413,LOC105377413,chr4,R,127618887,127632844,91952771,13957,478638323,28146,2
105377414,LOC105377414,chr4,R,127763372,127776918,91966317,13546,478651869,28147,2
105377415,LOC105377415,chr4,F,127827437,127829797,91968677,2360,478654229,28148,1
105377416,LOC105377416,chr4,R,129311028,129314000,91971649,2972,478657201,28149,2
105377417,LOC105377417,chr4,R,129363104,129383409,91991954,20305,478677506,28150,2
105377418,LOC105377418,chr4,F,130023077,130030760,91999637,7683,478685189,28151,2
105377419,LOC105377419,chr4,F,130124130,130138189,92013696,14059,478699248,28152,2
105377420,LOC105377420,chr4,F,130376253,130388079,92025522,11826,478711074,28153,2
105377421,LOC105377421,chr4,F,130896431,130901863,92030954,5432,478716506,28154,1
105377422,LOC105377422,chr4,R,131104703,131136251,92062502,31548,478748054,28155,2
105377423,LOC105377423,chr4,R,131341808,131343825,92064519,2017,478750071,28156,2
105377424,LOC105377424,chr4,F,131522922,131528144,92069741,5222,478755293,28157,2
105377425,LOC105377425,chr4,F,131804133,131837555,92103163,33422,478788715,28158,4
105377426,LOC105377426,chr4,R,131900278,131901281,92104166,1003,478789718,28159,2
105377427,LOC105377427,chr4,F,132002553,132006399,92108012,3846,478793564,28160,2
105377428,LOC105377428,chr4,R,132027264,132033697,92114445,6433,478799997,28161,2
105377429,LOC105377429,chr4,F,132531089,132547319,92130675,16230,478816227,28162,2
105377430,LOC105377430,chr4,F,132743336,132757295,92144634,13959,478830186,28163,2
105377431,LOC105377431,chr4,F,133012760,133029697,92161571,16937,478847123,28164,2
105377432,LOC105377432,chr4,F,133059044,133060028,92162555,984,478848107,28165,2
105377433,LOC105377433,chr4,R,134453316,134494241,92203480,40925,478889032,28166,2
105377434,LOC105377434,chr4,F,134382711,134457847,92278616,75136,478964168,28167,2
105377435,LOC105377435,chr4,F,134512087,134518019,92284548,5932,478970100,28168,2
105377436,LOC105377436,chr4,F,134544622,134640651,92380577,96029,479066129,28169,7
105377437,LOC105377437,chr4,F,134934261,134947019,92393335,12758,479078887,28170,3
105377438,LOC105377438,chr4,R,134932701,134940305,92400939,7604,479086491,28171,2
105377439,LOC105377439,chr4,R,135112762,135123645,92411822,10883,479097374,28172,3
105377440,LOC105377440,chr4,R,136690576,136750919,92472165,60343,479157717,28173,2
105377441,LOC105377441,chr4,R,136796674,136967318,92642809,170644,479328361,28174,2
105377442,LOC105377442,chr4,F,137483551,137486633,92645891,3082,479331443,28175,2
105377443,LOC105377443,chr4,F,137545730,137603430,92703591,57700,479389143,28176,1
105377444,LOC105377444,chr4,R,137707204,137734957,92731344,27753,479416896,28177,1
105377445,LOC105377445,chr4,F,137751400,137757644,92737588,6244,479423140,28178,3
105377446,LOC105377446,chr4,R,138386244,138414349,92765693,28105,479451245,28179,3
105377447,LOC105377447,chr4,F,137943278,138051701,92874116,108423,479559668,28180,9
105377448,LOC105377448,chr4,R,138995911,139012646,92890851,16735,479576403,28181,1
105377449,LOC105377449,chr4,R,139405366,139412933,92898418,7567,479583970,28182,2
105377450,LOC105377450,chr4,F,139393590,139420276,92925104,26686,479610656,28183,2
105377451,LOC105377451,chr4,F,139568547,139578883,92935440,10336,479620992,28184,2
105377452,LOC105377452,chr4,F,139929514,139931574,92937500,2060,479623052,28185,3
105377453,LOC105377453,chr4,R,139782145,139798525,92953880,16380,479639432,28186,1
105377454,LOC105377454,chr4,R,140301436,140303609,92956053,2173,479641605,28187,3
105377455,LOC105377455,chr4,R,141428812,141442575,92969816,13763,479655368,28188,2
105377456,LOC105377456,chr4,R,141568717,141577157,92978256,8440,479663808,28189,4
105377457,LOC105377457,chr4,F,142768636,142792128,93001748,23492,479687300,28190,4
105377458,LOC105377458,chr4,R,143817793,143829471,93013426,11678,479698978,28191,1
105377459,LOC105377459,chr4,F,143843838,143886988,93056576,43150,479742128,28192,8
105377460,LOC105377460,chr4,F,144080936,144090185,93065825,9249,479751377,28193,4
105377461,LOC105377461,chr4,R,144201485,144216119,93080459,14634,479766011,28194,4
105377462,LOC105377462,chr4,R,144216134,144562161,93426486,346027,480112038,28195,5
105377463,LOC105377463,chr4,F,145177542,145178747,93427691,1205,480113243,28196,1
105377464,LOC105377464,chr4,F,145197365,145232661,93462987,35296,480148539,28197,2
105377465,LOC105377465,chr4,R,145196744,145203554,93469797,6810,480155349,28198,2
105377466,LOC105377466,chr4,R,145335244,145343528,93478081,8284,480163633,28199,5
105377467,LOC105377467,chr4,F,145599062,145602281,93481300,3219,480166852,28200,2
105377468,LOC105377468,chr4,R,146040414,146059634,93500520,19220,480186072,28201,2
105377469,LOC105377469,chr4,F,146105676,146109625,93504469,3949,480190021,28202,2
105377470,LOC105377470,chr4,F,146122257,146131967,93514179,9710,480199731,28203,2
105377471,LOC105377471,chr4,F,146199981,146204436,93518634,4455,480204186,28204,1
105377472,LOC105377472,chr4,F,146294870,146299071,93522835,4201,480208387,28205,2
105377473,LOC105377473,chr4,F,146934007,146983894,93572722,49887,480258274,28206,11
105377474,LOC105377474,chr4,F,146833236,146833627,93573113,391,480258665,28207,2
105377475,LOC105377475,chr4,R,147002238,147020964,93591839,18726,480277391,28208,3
105377476,LOC105377476,chr4,F,147071146,147073226,93593919,2080,480279471,28209,1
105377477,LOC105377477,chr4,F,147569352,147594586,93619153,25234,480304705,28210,4
105377478,LOC105377478,chr4,R,147557286,147567438,93629305,10152,480314857,28211,6
105377479,LOC105377479,chr4,F,149516879,149521264,93633690,4385,480319242,28212,2
105377480,LOC105377480,chr4,R,148940940,148942425,93635175,1485,480320727,28213,2
105377481,LOC105377481,chr4,R,148783892,148835218,93686501,51326,480372053,28214,15
105377482,LOC105377482,chr4,R,148719364,148720357,93687494,993,480373046,28215,2
105377483,LOC105377483,chr4,R,148615115,148680767,93753146,65652,480438698,28216,3
105377484,LOC105377484,chr4,R,151256004,151325320,93822462,69316,480508014,28217,2
105377485,LOC105377485,chr4,F,151168033,151171934,93826363,3901,480511915,28218,1
105377486,LOC105377486,chr4,R,151401076,151409002,93834289,7926,480519841,28219,3
105377487,LOC105377487,chr4,F,151799448,151828603,93863444,29155,480548996,28220,2
105377488,LOC105377488,chr4,F,151912882,151940051,93890613,27169,480576165,28221,4
105377489,LOC105377489,chr4,R,152179489,152182360,93893484,2871,480579036,28222,1
105377490,LOC105377490,chr4,R,152206982,152225943,93912445,18961,480597997,28223,2
105377491,LOC105377491,chr4,R,152316468,152320442,93916419,3974,480601971,28224,2
105377492,LOC105377492,chr4,R,152268344,152310880,93958955,42536,480644507,28225,5
105377493,LOC105377493,chr4,R,152552249,152553758,93960464,1509,480646016,28226,2
105377494,LOC105377494,chr4,F,152666362,152670139,93964241,3777,480649793,28227,1
105377495,LOC105377495,chr4,F,152680119,152681656,93965778,1537,480651330,28228,3
105377496,LOC105377496,chr4,R,153226158,153249213,93988833,23055,480674385,28229,3
105377497,LOC105377497,chr4,F,153640173,153641506,93990166,1333,480675718,28230,2
105377498,LOC105377498,chr4,R,153527526,153542511,94005151,14985,480690703,28231,3
105377499,LOC105377499,chr4,F,153712737,153750679,94043093,37942,480728645,28232,6
105377500,LOC105377500,chr4,R,154766264,154781873,94058702,15609,480744254,28233,2
105377501,LOC105377501,chr4,R,155076201,155082503,94065004,6302,480750556,28234,2
105377502,LOC105377502,chr4,R,155286217,155304895,94083682,18678,480769234,28235,2
105377503,LOC105377503,chr4,F,155428513,155448605,94103774,20092,480789326,28236,3
105377504,LOC105377504,chr4,R,155521549,155522709,94104934,1160,480790486,28237,1
105377505,LOC105377505,chr4,F,155495881,155517196,94126249,21315,480811801,28238,3
